Week_Start,Region,Segment,Product_Family,Pipeline_Value_EUR,Bookings_EUR,Win_Rate,Conversion_Rate,Activity_Count,New_Opportunities,Forecast_Coverage,Event_Label,Event_Driver,Data_Classification,Pipeline_Change_4W,Bookings_Change_4W,Win_Rate_Change_4W,Attention_Score,Requires_Review
2025-11-03,Benelux,Enterprise,Platform,310094.11,66194.79,0.2363,0.1341,179,31,4.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07063296641669492,-0.17830884885787746,-0.04909999999999998,8.8,False
2025-11-03,DACH,Commercial,AI,210688.09,51805.66,0.2825,0.177,136,26,4.07,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.023151595876622855,0.3198985063081963,0.08649999999999997,9.9,False
2025-11-03,DACH,Commercial,Automation,220810.39,57254.23,0.2628,0.1358,144,24,3.86,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08468928425116617,0.21036081096850467,0.04429999999999998,9.1,False
2025-11-03,DACH,Commercial,Cloud,317441.6,67815.15,0.2499,0.1222,194,37,4.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12353415968693815,0.2513920471687858,0.02730000000000002,9.5,False
2025-11-03,DACH,Commercial,Platform,330973.6,72567.62,0.2645,0.132,206,34,4.56,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02590244538547748,-0.2536937304206449,-0.03109999999999996,4.5,False
2025-11-03,DACH,Enterprise,AI,368865.27,92342.13,0.3025,0.1844,224,30,3.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.20873467578103688,0.4244413315396338,0.04520000000000002,16.0,False
2025-11-03,DACH,Enterprise,Automation,460978.25,108279.0,0.262,0.1518,293,59,4.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.13805913496018452,-0.10944201684459764,-0.03909999999999997,11.5,False
2025-11-03,DACH,Enterprise,Cloud,452327.29,99684.71,0.2512,0.1598,282,62,4.54,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.10737550091151604,-0.013399730400064924,-0.016200000000000048,7.5,False
2025-11-03,DACH,Enterprise,Platform,471679.24,118808.44,0.286,0.1736,304,53,3.97,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04401885974176711,-0.20237348195702964,-0.01100000000000001,3.5,False
2025-11-03,France,Commercial,AI,153307.44,35458.03,0.2489,0.1465,96,15,4.32,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.006664871018161933,-0.08139794854869131,-0.0534,5.7,False
2025-11-03,France,Commercial,Automation,188145.42,39510.35,0.2297,0.1429,150,22,4.76,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06743063616953804,0.15150339662805723,0.004799999999999999,4.2,False
2025-11-03,France,Commercial,Cloud,212420.68,34991.26,0.202,0.1278,140,25,6.07,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.036468375837004574,-0.22407519924073416,-0.0504,7.0,False
2025-11-03,France,Commercial,Platform,227173.73,44890.13,0.2149,0.1218,145,28,5.06,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.053655246063925244,-0.06863703963125689,-0.011499999999999982,4.1,False
2025-11-03,France,Enterprise,AI,244822.52,46825.1,0.2183,0.1324,157,26,5.23,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0541956118579725,-0.10553499303913816,-0.05620000000000003,8.6,False
2025-11-03,France,Enterprise,Automation,294388.21,49117.84,0.2115,0.0955,205,44,5.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0037443993065727765,-0.21669545448093985,-0.03770000000000001,4.0,False
2025-11-03,France,Enterprise,Cloud,348588.41,73945.7,0.2572,0.1347,219,28,4.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08328378141234805,-0.2947441026401091,-0.017800000000000038,6.4,False
2025-11-03,France,Enterprise,Platform,416917.81,97797.02,0.2442,0.1443,283,53,4.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.061734025621916766,0.03295730640464667,-0.01820000000000002,5.2,False
2025-11-03,Iberia,Commercial,AI,120121.5,23772.47,0.2238,0.11,69,12,5.05,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09317001147759574,0.28328086301792865,0.003799999999999998,5.5,False
2025-11-03,Iberia,Commercial,Automation,146474.61,26899.92,0.2071,0.1211,87,10,5.45,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03316572187613687,-0.09956286827235061,-0.009999999999999981,2.8,False
2025-11-03,Iberia,Commercial,Cloud,167559.78,30726.3,0.2065,0.1176,94,17,5.45,normal,No material exception,SYNTHETIC_DEMO_ONLY,-3.890997175437505e-05,0.1868917075220835,0.029599999999999987,3.0,False
2025-11-03,Iberia,Commercial,Platform,185222.14,49187.59,0.2703,0.1587,121,22,3.77,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0057486303704157304,0.2090411408755568,0.019299999999999984,2.2,False
2025-11-03,Iberia,Enterprise,AI,200262.94,42786.37,0.2419,0.1509,130,23,4.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1668491747515397,0.0037090418421956706,-0.025500000000000023,11.7,False
2025-11-03,Iberia,Enterprise,Automation,249390.98,54606.18,0.2492,0.1485,158,30,4.57,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.11284788296236559,0.10127897261090335,-0.004600000000000021,6.7,False
2025-11-03,Iberia,Enterprise,Cloud,289132.34,61095.01,0.2579,0.1591,204,37,4.73,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.16598790048827716,0.017189407646059696,-0.0050000000000000044,9.6,False
2025-11-03,Iberia,Enterprise,Platform,300859.75,75531.13,0.2826,0.1369,193,38,3.98,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.015724248405416974,-0.011911307513639335,0.003500000000000003,1.2,False
2025-11-03,Nordics,Commercial,AI,137354.83,29939.41,0.231,0.1363,83,15,4.59,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.026938371908008074,-0.02112630237069313,-0.003599999999999992,1.8,False
2025-11-03,Nordics,Commercial,Automation,168863.94,26610.83,0.1847,0.0933,112,24,6.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09594066196750184,-0.07315604381978746,-0.04250000000000001,9.5,False
2025-11-03,Nordics,Commercial,Cloud,206649.28,39743.34,0.2255,0.1261,145,27,5.2,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.032053191702413164,-0.03647417002886466,-0.015199999999999991,3.3,False
2025-11-03,Nordics,Commercial,Platform,223918.42,45723.5,0.2299,0.1297,132,27,4.9,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0853324944792675,-0.14134852797239306,-0.04920000000000002,9.6,False
2025-11-03,Nordics,Enterprise,AI,216653.33,42988.78,0.2262,0.1225,138,22,5.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0811760339619294,0.09446195191970364,0.005100000000000021,5.0,False
2025-11-03,Nordics,Enterprise,Automation,265570.05,71727.21,0.2792,0.1452,161,34,3.7,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03729674194047472,0.20806774065871148,0.030600000000000016,5.1,False
2025-11-03,Nordics,Enterprise,Cloud,310769.73,73359.64,0.2661,0.1565,180,37,4.24,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0016701931062068631,0.0658685592803665,-0.0030000000000000027,0.4,False
2025-11-03,Nordics,Enterprise,Platform,364670.39,91640.47,0.297,0.1567,231,51,3.98,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.056101406709814894,0.24375759446245682,0.045599999999999974,7.6,False
2025-11-03,UKI,Commercial,AI,178451.97,39948.74,0.2555,0.1386,99,23,4.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.021514418907533583,0.20684385123118565,0.033299999999999996,4.5,False
2025-11-03,UKI,Commercial,Automation,211283.25,45002.67,0.2373,0.1486,119,22,4.69,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0516769749427628,0.0702468342193261,0.026100000000000012,5.5,False
2025-11-03,UKI,Commercial,Cloud,252407.69,53135.57,0.2383,0.1488,177,32,4.75,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.11567914169228244,-0.10600074264992765,-0.03670000000000001,10.0,False
2025-11-03,UKI,Commercial,Platform,305416.99,70113.31,0.2775,0.1505,182,34,4.36,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.17672420286475177,0.16778656847351625,0.021600000000000008,11.9,False
2025-11-03,UKI,Enterprise,AI,295404.82,63800.36,0.2484,0.1364,198,44,4.63,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12941543955298207,0.2501542599353883,0.03410000000000002,10.5,False
2025-11-03,UKI,Enterprise,Automation,382680.59,92618.07,0.2991,0.1499,255,48,4.13,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03807010727548832,0.027071471225708077,0.02589999999999998,4.7,False
2025-11-03,UKI,Enterprise,Cloud,456988.52,88548.33,0.2474,0.1343,278,50,5.16,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09701784650419154,-0.2517195353052649,-0.030299999999999994,8.4,False
2025-11-03,UKI,Enterprise,Platform,431591.26,77838.27,0.2233,0.1162,248,50,5.54,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0975026371816452,-0.2771241867698526,-0.017499999999999988,7.1,False
2025-11-10,Benelux,Commercial,AI,127474.28,22286.8,0.2079,0.1191,77,12,5.72,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07382352945450354,-0.17854156000732746,-0.0005999999999999894,4.1,False
2025-11-10,Benelux,Commercial,Automation,161431.29,32296.5,0.243,0.1243,100,21,5.0,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.020541787479544826,0.03191123962585163,0.00269999999999998,1.4,False
2025-11-10,Benelux,Commercial,Cloud,187604.39,34215.92,0.2137,0.1179,117,21,5.48,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0875954754304249,0.007014921902890547,-0.0237,7.2,False
2025-11-10,Benelux,Commercial,Platform,200027.76,39529.97,0.2395,0.139,138,27,5.06,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04813763406963867,-0.08583576251137504,-0.00410000000000002,3.1,False
2025-11-10,Benelux,Enterprise,AI,203754.89,49176.08,0.2638,0.1274,119,22,4.14,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07883187925631607,0.13111125934138235,0.008599999999999997,5.2,False
2025-11-10,Benelux,Enterprise,Automation,243570.92,53164.54,0.2546,0.1708,147,29,4.58,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.06806868419194945,-0.14940396965314617,-0.023900000000000032,6.1,False
2025-11-10,Benelux,Enterprise,Cloud,300943.83,53657.8,0.2198,0.133,201,32,5.61,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02095180577831579,-0.09713590546292183,-0.005700000000000011,1.7,False
2025-11-10,Benelux,Enterprise,Platform,311590.46,78541.17,0.2793,0.1779,228,42,3.97,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08456670886720064,0.026637942843757756,0.039199999999999985,8.6,False
2025-11-10,DACH,Commercial,AI,207912.49,44724.04,0.246,0.1722,125,26,4.65,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.02864389313706428,-0.13246618824714262,-0.027100000000000013,4.3,False
2025-11-10,DACH,Commercial,Automation,224120.76,51476.38,0.2375,0.1451,118,16,4.35,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04060896039597384,-0.06672954175518686,-0.029600000000000015,5.2,False
2025-11-10,DACH,Commercial,Cloud,298090.49,73720.61,0.2684,0.1717,169,34,4.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.15662394561885895,0.3756337202131206,0.02030000000000004,10.6,False
2025-11-10,DACH,Commercial,Platform,323378.14,77221.58,0.2717,0.1459,226,41,4.19,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03202959399906369,-0.05894798825914782,-0.005099999999999993,2.3,False
2025-11-10,DACH,Enterprise,AI,319729.58,78582.32,0.297,0.168,214,44,4.07,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.011720766626020174,0.028124753459482843,0.0011999999999999789,0.8,False
2025-11-10,DACH,Enterprise,Automation,438422.83,98756.22,0.2521,0.1257,266,56,4.44,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07115387218330405,-0.021143844532344858,-0.01150000000000001,5.1,False
2025-11-10,DACH,Enterprise,Cloud,487067.81,103345.02,0.2443,0.1338,321,49,4.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0631983416589601,0.03286415287965605,-0.014899999999999997,5.0,False
2025-11-10,DACH,Enterprise,Platform,546977.34,144191.4,0.2965,0.1875,369,62,3.79,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.002251047720843724,-0.012848657387255713,0.007500000000000007,0.9,False
2025-11-10,France,Commercial,AI,151397.1,27419.51,0.1927,0.1067,90,14,5.52,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.021527243519891437,-0.14104123201072627,-0.04829999999999998,6.0,False
2025-11-10,France,Commercial,Automation,200692.1,42017.41,0.2339,0.1518,137,25,4.78,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1179076979636513,0.2460808460348789,0.00020000000000000573,6.5,False
2025-11-10,France,Commercial,Cloud,211392.96,39303.03,0.2114,0.1275,119,24,5.38,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09626269320263892,0.11157201498045999,-0.014600000000000002,6.8,False
2025-11-10,France,Commercial,Platform,222913.57,50196.36,0.2553,0.1451,135,34,4.44,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.10025717597082962,-0.1682938581172122,-0.00649999999999995,6.2,False
2025-11-10,France,Enterprise,AI,250003.61,55291.46,0.2436,0.1187,153,29,4.52,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.077916855414361,-0.0967543478473949,0.013600000000000001,5.6,False
2025-11-10,France,Enterprise,Automation,311908.83,67085.98,0.2564,0.1468,191,30,4.65,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09796889600962433,-0.0066398753820274825,-0.02460000000000001,7.8,False
2025-11-10,France,Enterprise,Cloud,341837.74,71395.87,0.2457,0.131,215,47,4.79,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05505817225642229,0.03441018185084643,-0.0010999999999999899,3.1,False
2025-11-10,France,Enterprise,Platform,431131.4,87099.09,0.2533,0.1454,291,55,4.95,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12061984504653611,0.08464706510864395,0.003300000000000025,7.0,False
2025-11-10,Iberia,Commercial,AI,119895.74,22434.57,0.2442,0.1254,59,9,5.34,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04993700591987604,0.006428525606661184,0.032299999999999995,6.0,False
2025-11-10,Iberia,Commercial,Automation,143222.06,28301.18,0.2312,0.1278,75,14,5.06,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07516933837202322,-0.20054405934371078,-0.021700000000000025,6.3,False
2025-11-10,Iberia,Commercial,Cloud,180675.04,30583.41,0.1906,0.1179,107,17,5.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09892326527846662,0.020324479051984756,-0.011800000000000005,6.6,False
2025-11-10,Iberia,Commercial,Platform,189780.16,46928.76,0.2721,0.1518,106,15,4.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.02619199009648243,0.0006565316153344103,0.0126,2.7,False
2025-11-10,Iberia,Enterprise,AI,186190.62,49430.6,0.2858,0.1861,127,22,3.77,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05502725983264667,0.20788254138529716,0.031799999999999995,6.2,False
2025-11-10,Iberia,Enterprise,Automation,243627.43,52507.03,0.2607,0.149,146,32,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09233735399142917,0.053018921921179185,0.006000000000000005,5.7,False
2025-11-10,Iberia,Enterprise,Cloud,282719.94,62000.12,0.2499,0.1608,169,33,4.56,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.049904451321755694,0.06641407608815308,-0.007799999999999974,3.5,False
2025-11-10,Iberia,Enterprise,Platform,316330.36,71281.02,0.2526,0.1348,203,46,4.44,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.01868510406135726,-0.020404377003689467,-0.006599999999999995,1.7,False
2025-11-10,Nordics,Commercial,AI,140813.55,25624.05,0.2109,0.1173,79,13,5.5,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08904751773263553,-0.06900753795774284,-0.027400000000000008,7.6,False
2025-11-10,Nordics,Commercial,Automation,156334.37,33802.97,0.2346,0.1359,112,23,4.62,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.04271720612766339,0.08357404407835545,0.015199999999999991,3.9,False
2025-11-10,Nordics,Commercial,Cloud,204718.31,42100.78,0.2351,0.1285,138,26,4.86,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.013693023583877584,-0.06129182580931414,-0.011099999999999999,1.9,False
2025-11-10,Nordics,Commercial,Platform,198498.8,40706.76,0.2411,0.1344,125,25,4.88,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.094530327989099,-0.20857490148685442,-0.016599999999999976,6.9,False
2025-11-10,Nordics,Enterprise,AI,215810.72,54460.91,0.2682,0.1413,128,24,3.96,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.08661916137181802,0.1413301953913748,0.019199999999999995,6.7,False
2025-11-10,Nordics,Enterprise,Automation,290977.0,63875.37,0.2694,0.1453,201,28,4.56,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.011601518203626426,0.03478292283536821,0.024699999999999972,3.1,False
2025-11-10,Nordics,Enterprise,Cloud,330819.44,69613.07,0.2469,0.1332,230,41,4.75,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07037679481820525,-0.07606977601951337,-0.011199999999999988,5.0,False
2025-11-10,Nordics,Enterprise,Platform,354045.26,72104.88,0.219,0.1206,227,48,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.019029409343592985,-0.1920267740395265,-0.087,9.7,False
2025-11-10,UKI,Commercial,AI,169941.95,36629.99,0.2692,0.1657,109,24,4.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.012445461831024907,0.0008404548401699241,0.01999999999999999,2.7,False
2025-11-10,UKI,Commercial,Automation,234224.19,40070.49,0.1975,0.1193,151,32,5.85,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.24239444835400548,-0.07576319529689857,-0.0504,18.4,False
2025-11-10,UKI,Commercial,Cloud,268709.86,57109.8,0.243,0.1447,179,35,4.71,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1242305296755637,0.1633183716744937,0.003699999999999981,7.2,False
2025-11-10,UKI,Commercial,Platform,261925.32,52482.75,0.232,0.1384,156,29,4.99,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.11501168112199311,-0.24606099001025683,-0.039299999999999974,10.3,False
2025-11-10,UKI,Enterprise,AI,299853.8,64222.61,0.252,0.1378,179,32,4.67,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0632515490440857,0.15689649457675015,0.024900000000000005,6.0,False
2025-11-10,UKI,Enterprise,Automation,370707.07,84254.71,0.2742,0.1488,234,44,4.4,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03575855377894199,0.374357472824314,0.04869999999999999,6.8,False
2025-11-10,UKI,Enterprise,Cloud,395536.58,84544.57,0.2546,0.1563,288,52,4.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03285894663457112,-0.22658180810898032,-0.030399999999999983,4.8,False
2025-11-10,UKI,Enterprise,Platform,484710.48,119967.01,0.2523,0.1517,315,51,4.04,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08170525372011972,0.023356691901905036,-0.034599999999999964,8.0,False
2025-11-17,Benelux,Commercial,AI,137685.19,26187.59,0.228,0.1316,102,22,5.26,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.08961517489927684,-0.028695617341325974,-0.008599999999999997,5.8,False
2025-11-17,Benelux,Commercial,Automation,148155.73,30317.13,0.2251,0.1183,112,16,4.89,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0007038307277318356,-0.06689534819301579,-0.007099999999999995,0.7,False
2025-11-17,Benelux,Commercial,Cloud,166394.28,34683.6,0.2361,0.1285,85,15,4.8,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.06881956566886094,-0.0023939484848058967,0.012399999999999994,5.0,False
2025-11-17,Benelux,Commercial,Platform,194283.21,36799.85,0.2328,0.1158,132,23,5.28,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03956095194606557,0.043358528087297676,0.029799999999999993,5.2,False
2025-11-17,Benelux,Enterprise,AI,211609.32,49981.04,0.2556,0.1533,125,27,4.23,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.09715422343256441,0.279762959442754,0.025099999999999983,7.9,False
2025-11-17,Benelux,Enterprise,Automation,269481.89,60904.55,0.2635,0.1235,147,33,4.42,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05840145033130195,0.18429616159204176,0.02200000000000002,5.4,False
2025-11-17,Benelux,Enterprise,Cloud,306866.69,84272.39,0.2868,0.1697,200,35,3.64,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.07692742591775747,0.5834153640859563,0.064,10.6,False
2025-11-17,Benelux,Enterprise,Platform,358756.9,78267.08,0.2573,0.1558,228,49,4.58,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.22504352619717594,0.22369233035078162,0.009799999999999975,13.4,False
2025-11-17,DACH,Commercial,AI,193108.38,42851.89,0.2488,0.1347,138,26,4.51,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03601397344685664,-0.08347887945102705,-0.006100000000000022,2.6,False
2025-11-17,DACH,Commercial,Automation,251910.07,59937.72,0.2804,0.1523,188,32,4.2,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0786744438882625,0.12117618362100191,0.03219999999999998,7.5,False
2025-11-17,DACH,Commercial,Cloud,274755.52,56915.11,0.2437,0.1411,175,34,4.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.15102554980149385,-0.23275332841383323,-0.014800000000000008,9.8,False
2025-11-17,DACH,Commercial,Platform,314637.14,74478.14,0.2682,0.1692,206,38,4.22,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03765817505861613,-0.06676879672067804,0.003400000000000014,2.4,False
2025-11-17,DACH,Enterprise,AI,355965.73,74486.67,0.2384,0.1147,228,47,4.78,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.03240527501994461,-0.03978737474717409,-0.016000000000000014,3.4,False
2025-11-17,DACH,Enterprise,Automation,360671.58,98034.72,0.2836,0.1615,236,49,3.68,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.07093583864693687,0.20695224205546503,0.0242,6.3,False
2025-11-17,DACH,Enterprise,Cloud,501162.34,110611.92,0.26,0.1337,308,55,4.53,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.14260118799326826,0.059826914230628914,-0.02510000000000001,10.4,False
2025-11-17,DACH,Enterprise,Platform,484441.23,112814.04,0.2743,0.1651,305,53,4.29,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.020282174358104865,-0.1045742939399289,-0.043200000000000016,5.4,False
2025-11-17,France,Commercial,AI,162758.8,36723.86,0.2302,0.1403,117,25,4.43,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.06684478132994753,0.33048111835617355,0.017099999999999976,5.4,False
2025-11-17,France,Commercial,Automation,190485.93,42653.72,0.2488,0.1354,117,19,4.47,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.0672308747765582,0.374036486587481,0.023499999999999993,6.0,False
2025-11-17,France,Commercial,Cloud,213526.76,39209.2,0.2077,0.1242,145,28,5.45,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.019158105260253855,0.03556352470652491,0.012399999999999994,2.3,False
2025-11-17,France,Commercial,Platform,244895.52,57119.01,0.2526,0.143,159,28,4.29,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04624679119125252,-0.0929814891653713,-0.008099999999999996,3.4,False
2025-11-17,France,Enterprise,AI,262061.43,59663.16,0.2424,0.1299,164,30,4.39,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.0369965701595949,0.016611153027487058,-0.009799999999999975,3.0,False
2025-11-17,France,Enterprise,Automation,329945.3,67418.03,0.2293,0.1274,207,24,4.89,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.05331527204716502,0.016186046764011586,-0.007500000000000007,3.7,False
2025-11-17,France,Enterprise,Cloud,388099.7,83380.38,0.2431,0.1503,234,51,4.65,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.1900268984308957,0.05719315355806387,-0.013499999999999984,11.8,False
2025-11-17,France,Enterprise,Platform,408487.33,97111.01,0.2587,0.1392,243,32,4.21,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.11972166775777815,0.04829093975590415,-0.040700000000000014,10.7,False
2025-11-17,Iberia,Commercial,AI,118681.99,19234.6,0.2134,0.1226,82,19,6.17,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.013318972881275593,-0.42325556291847455,-0.0889,9.6,False
2025-11-17,Iberia,Commercial,Automation,138983.26,26835.46,0.2171,0.1237,86,15,5.18,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.016137570444893723,-0.08766245687421892,-0.0199,2.9,False
2025-11-17,Iberia,Commercial,Cloud,172156.81,36826.43,0.224,0.1334,108,17,4.67,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.022887228752504818,0.0885123473740308,0.0012999999999999956,1.4,False
2025-11-17,Iberia,Commercial,Platform,211495.08,46513.58,0.2376,0.1295,164,29,4.55,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.2399035936407823,0.2549913161069286,-0.008199999999999985,14.0,False
2025-11-17,Iberia,Enterprise,AI,201550.6,41762.28,0.2443,0.1128,106,21,4.83,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12016982735541615,-0.10100292115046405,-0.03520000000000004,10.1,False
2025-11-17,Iberia,Enterprise,Automation,230901.47,59325.24,0.294,0.1642,135,26,3.89,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.15185399672584232,0.43852974489205776,0.0658,14.9,False
2025-11-17,Iberia,Enterprise,Cloud,288360.71,58740.7,0.2416,0.1212,187,31,4.91,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.024506376626958648,0.00988572472878757,-0.019099999999999978,3.3,False
2025-11-17,Iberia,Enterprise,Platform,319574.81,89567.54,0.272,0.1439,216,47,3.57,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.007264538319555536,0.39540362578101185,0.02200000000000002,2.6,False
2025-11-17,Nordics,Commercial,AI,139450.74,27092.08,0.2188,0.1255,75,12,5.15,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.04000527420456779,-0.03783411743773124,-0.011200000000000015,3.3,False
2025-11-17,Nordics,Commercial,Automation,189686.38,34265.64,0.2082,0.0958,113,15,5.54,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12327472126485683,0.09022393000807183,-0.0040999999999999925,7.2,False
2025-11-17,Nordics,Commercial,Cloud,202679.83,34960.01,0.1965,0.1107,139,23,5.8,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.025223410420574188,-0.06909913265945988,-0.037099999999999994,5.1,False
2025-11-17,Nordics,Commercial,Platform,202634.01,43827.4,0.2479,0.1321,145,31,4.62,normal,No material exception,SYNTHETIC_DEMO_ONLY,-0.03841084247551796,-0.01467995882228501,0.007599999999999996,2.9,False
2025-11-17,Nordics,Enterprise,AI,246260.04,37199.69,0.2112,0.1208,178,34,6.62,normal,No material exception,SYNTHETIC_DEMO_ONLY,0.12597729701663152,-0.28032001262932815,-0.06169999999999998,13.1,False
